451,407,Redscout* [MDC Partners],New York,"12,000",48.1
451,521,RevHealth,"Morristown, N.J.","12,000",20
451,409,Lippe Taylor*,New York,"12,000",0
451,438,Proof Integrated Communications* [WPP],New York,"12,000",0
456,411,Hitchcock Fleming & Associates*,"Akron, Ohio","11,937",0
457,440,Casanova Pendrill* [Interpublic],"Costa Mesa, Calif.","11,880",8
458,433,GlynnDevins Advertising & Marketing,"Overland Park, Kan.","11,856",5.3
459,429,O2 Ideas,"Birmingham, Ala.","11,775",3.5
460,437,CRT/Tanaka,"Richmond, Va.","11,573",4.4
461,418,Archer Malmo,"Memphis, Tenn.","11,540",-1.6
462,446,PBJS* [Publicis],Seattle,"11,449",6.7
463,434,Sigma Marketing Group,"Rochester, N.Y.","11,431",1.9
464,425,Cranford Johnson Robinson Woods*,"Little Rock, Ark.","11,427",-0.5
465,NA,Agency 720* [Omnicom],"Troy, Mich.","11,340",NA
466,405,Hanley Wood Marketing,Minneapolis,"11,306",-6
467,358,Hoffman/Lewis,San Francisco,"11,218",-23
468,454,DMW Direct,"Chesterbrook, Pa.","11,200",7.2
469,443,Camelot Strategic Marketing & Media,Dallas,"11,100",1.8
470,697,M&C Saatchi,London,"11,062",173.4
471,494,Catalyst,"Rochester, N.Y.","11,031",20.4
472,479,Iris [Iris Worldwide],New York,"11,029",14.9
473,464,Genuine Interactive,Boston,"11,000",10
473,453,AR New York*,New York,"11,000",10
473,463,The Gate Worldwide* [MSQ Partners],New York,"11,000",4.8
476,430,PJA Advertising & Marketing,"Cambridge, Mass.","10,940",-3.8
477,476,Callahan Creek,"Lawrence, Kan.","10,902",12.3
478,421,Hirons & Co.,Indianapolis,"10,851",-7.1
479,445,Sloane & Co.* [MDC Partners],New York,"10,800",0
480,519,BeCore,Los Angeles,"10,790",32.4
481,447,Acento Advertising,Los Angeles,"10,789",0.8
482,473,Admerasia,New York,"10,750",10.3
483,459,Slingshot*,Dallas,"10,663",3.4
484,462,Threshold Interactive,"Culver City, Calif.","10,638",5.4
485,389,Attik* [Dentsu],San Francisco,"10,600",-18.5
485,484,Relevent* [MDC Partners],New York,"10,600",11.6
487,396,Stephenz Group,"San Jose, Calif.","10,568",-15.4
488,450,Bromley Communications* [Publicis],San Antonio,"10,514",-1
489,461,Deep Focus [Engine Group],New York,"10,502",3
490,472,Bailey Lauerman,"Lincoln, Neb.","10,501",7.3
491,496,Cole & Weber United* [WPP],Seattle,"10,500",16.7
492,491,Palisades Media Group*,"Santa Monica, Calif.","10,400",11.8
493,354,Natrel Communications,"Parsippany, N.J.","10,398",-30.2
494,508,SparkPR,San Francisco,"10,396",20
495,469,FKQ Advertising & Marketing,"Clearwater, Fla.","10,360",3.7
496,482,Trozzolo Communications Group,"Kansas City, Mo.","10,339",8.2
497,471,Clarity Coverdale Fury,Minneapolis,"10,300",4
498,456,Stamats,"Cedar Rapids, Iowa","10,212",-1.3
499,504,206 Inc.,Seattle,"10,096",14.7
500,554,Sullivan,New York,"10,076",43.4
501,529,Black Twig Communications*,St. Louis,"10,040",27.7
502,487,Kaplow*,New York,"10,024",6.6
503,511,Boathouse Group,"Waltham, Mass.","10,000",-9.1
503,439,Siltanen & Partners Advertising,"El Segundo, Calif.","10,000",17.6
505,426,IW Group* [Interpublic],"West Hollywood, Calif.","9,957",-12.7
506,506,Blitz,"Waltham, Mass.","9,864",13
507,525,Mono* [MDC Partners],Minneapolis,"9,830",22.9
508,551,Response Mine Interactive,Atlanta,"9,809",38.2
509,431,Roberts Communications,"Rochester, N.Y.","9,782",-13.5
510,505,Borshoff*,Indianapolis,"9,770",11.1
511,524,Castells & Asociados,Los Angeles,"9,737",20.7
512,530,FullSix [FullSix Group],"Levallois-Perret, Paris","9,731",25
513,475,IQ*,Atlanta,"9,700",-0.3
514,556,InterTrend Communications,"Long Beach, Calif.","9,600",-1
514,477,Questus,San Francisco,"9,600",37.1
516,499,Phelps Group,"Santa Monica, Calif.","9,506",5.8
517,503,Marlin Network,"Springfield, Mo.","9,497",7.2
518,480,DGWB Advertising & Communications,"Santa Ana, Calif.","9,400",-2.1
519,507,Strategic America,"West Des Moines, Iowa","9,363",7.7
520,329,Elias/Savion Advertising,Pittsburgh,"9,154",-43.7
521,458,Anthology Marketing Group,Honolulu,"9,112",-11.8
522,498,MicroMass Communications,"Cary, N.C.","9,100",7.1
522,510,Seiden Group,New York,"9,100",1.1
524,526,Pedone & Partners,New York,"9,000",12.5
524,518,Big Spaceship,"Brooklyn, N.Y.","9,000",9.8
526,444,Machado Garcia Serra,Miami,"8,970",-17.6
527,516,Proof Advertising,"Austin, Texas","8,966",8.9
528,422,St. John & Partners Advertising & PR,"Jacksonville, Fla.","8,935",-22.9
529,457,Lewis Communications,"Mobile, Ala.","8,903",-13.9
530,485,"Howard, Merrell & Partners*","Raleigh, N.C.","8,835",-6.6
531,534,Charleston/Orwig,"Hartland, Wis.","8,816",16.1
532,514,Davies,"Santa Barbara, Calif.","8,767",5.3
533,523,Source Communications,"Hackensack, N.J.","8,755",8.4
534,515,"Aloysius, Butler & Clark","Wilmington, Del.","8,751",5.7
535,481,Accentmarketing* [Interpublic],"Coral Gables, Fla.","8,708",-9.2
536,589,Sundog,"Fargo, N.D.","8,670",42.1
537,500,LM&O Advertising,"Arlington, Va.","8,656",-3.6
538,622,RedPeg Marketing,"Alexandria, Va.","8,519",56.3
539,570,Gelia,"Williamsville, N.Y.","8,502",27
540,501,GS&F,"Nashville, Tenn.","8,500",4.9
540,675,Premium Surge Promotions* [RiverNorth Group (KB Holdings)],Chicago,"8,500",-5.1
540,522,Fuseideas,"Winchester, Mass.","8,500",88.9
543,674,Nelson Schmidt,Milwaukee,"8,400",16.7
543,547,SocialChorus,New York,"8,400",86.7
545,466,Sarkissian Mason*,New York,"8,333",-16.7
546,531,Vladimir Jones,"Colorado Springs, Colo.","8,328",7.4
547,532,Radarworks,Los Angeles,"8,300",7.8
548,597,Garrigan Lyman Group*,Seattle,"8,200",0
548,537,E.B. Lane,Phoenix,"8,200",9.3
548,517,Republica,Miami,"8,200",36.7
551,495,CDR Fundraising Group*,"Bowie, Md.","8,198",-9.7
552,747,Gravity Media,New York,"8,165",140.1
553,483,Neiman Group,Philadelphia,"8,162",-14.1
554,513,Fuse,St. Louis,"8,155",-2.5
555,566,Airfoil Public Relations,"Southfield, Mich.","8,128",19.3
556,490,Gardner Nelson & Partners,New York,"8,100",-12.9
557,596,Strikeforce Communications,New York,"8,000",33.3
558,591,Marden-Kane,"Garden City, N.Y.","7,947",31.2
559,617,HCB Health,"Austin, Texas","7,938",44.3
560,586,Threespot,Washington,"7,930",29.5
561,538,Horn Group,San Francisco,"7,900",5.3
562,549,Cannonball Advertising*,St. Louis,"7,828",9.8
563,552,SMZ,"Troy, Mich.","7,800",-8.2
563,512,Ayzenberg Group,"Pasadena, Calif.","7,800",9.9
565,528,Chandelier Creative*,New York,"7,790",-1.4
566,543,Wpromote,"El Segundo, Calif.","7,710",5.9
567,541,Zambezi,"Venice, Calif.","7,692",4.3
568,553,Vizergy,"Jacksonville, Fla.","7,610",7.3
569,611,Butler Till Media Services,"Rochester, N.Y.","7,542",34.2
570,670,E & M Advertising,New York,"7,525",64.4
571,509,Ames Scullin O'Haire,Atlanta,"7,500",-12.6
571,539,Next Marketing,"Norcross, Ga.","7,500",0
571,629,EGC Group,"Melville, N.Y.","7,500",42.9
574,567,Milici Valenti Ng Pack,Honolulu,"7,468",10.4
575,602,LaunchSquad,San Francisco,"7,413",27.8
576,NA,Noise [Engine Group],New York,"7,346",NA
577,564,Luquire George Andrews*,"Charlotte, N.C.","7,306",6.5
578,536,Crosby Marketing Communications,"Annapolis, Md.","7,306",-3.1
579,542,Acquirgy*,"St. Petersburg, Fla.","7,300",-0.8
580,667,Red Square Agency,"Mobile, Ala.","7,272",55.3
581,590,BoomBox*,New York,"7,268",19.1
582,533,San Jose Group,Chicago,"7,252",-4.7
583,563,NYCA,"Solana Beach, Calif.","7,235",5.4
584,545,SicolaMartin* [WPP],"Austin, Texas","7,200",0
584,546,Titan Agency*,Atlanta,"7,200",0
584,561,Ignition Network,Chicago,"7,200",4.3
587,648,Location3 Media,Denver,"7,164",44
588,550,Gotham Direct*,New York,"7,103",0
589,562,O'Leary & Partners,"Newport Beach, Calif.","7,100",2.9
590,571,D Exposito & Partners,New York,"7,062",5.9
591,535,Kelliher Samets Volk,"Burlington, Vt.","7,036",-7.1
592,559,Doe-Anderson,"Louisville, Ky.","7,019",0.6
593,557,Footsteps* [Omnicom],New York,"7,000",16.7
593,569,Barrie D'Rozario Murphy,Minneapolis,"7,000",0
593,595,Downtown Partners Chicago* [Omnicom],Chicago,"7,000",5
593,572,Pavone,"Harrisburg, Pa.","7,000",4.5
597,558,Alinean*,Orlando,"6,982",0
598,651,Brighton Agency,St. Louis,"6,958",40.5
599,656,Tenthwave Digital,"Melville, N.Y.","6,888",39.4
600,527,Interlex Communications,San Antonio,"6,880",-13.5
601,612,Karsh Hagan,Denver,"6,750",20.5
602,598,Gold n Fish Marketing Group,"Armonk, N.Y.","6,703",11.7
603,NA,Ignite Social Media*,"Cary, N.C.","6,695",NA
604,548,ISM,Boston,"6,650",-7
605,606,Johannes Leonardo* [WPP],New York,"6,600",14.6
606,621,Hello Design* [MDC Partners],"Culver City, Calif.","6,550",20
607,592,GodwinGroup*,"Jackson, Miss.","6,550",8.2
608,575,Slack and Company*,Chicago,"6,531",0
609,593,Gragg Advertising,"Kansas City, Mo.","6,515",7.7
610,585,Topin & Associates,Chicago,"6,510",5.9
611,577,Two West*,"Kansas City, Mo.","6,495",0
612,610,Mortar,San Francisco,"6,487",15.3
613,578,Media Horizons*,"Norwalk, Conn.","6,470",0
614,635,Halo Group,New York,"6,400",28
614,584,Digital Pulp,New York,"6,400",3.2
616,644,Bayshore Solutions,"Tampa, Fla.","6,335",26.8
617,600,Preston Kelly,Minneapolis,"6,331",8
618,588,Stone Ward,"Little Rock, Ark.","6,326",3.5
619,626,Hart Associates,"Maumee, Ohio","6,243",15.8
620,582,Hiebing,"Madison, Wis.","6,228",-0.4
621,573,Chernoff Newman,"Columbia, S.C.","6,224",-5.8
622,650,Commonground Marketing,Chicago,"6,182",24.5
623,579,Agency Q,Washington,"6,170",-3.6
624,652,Aaaza,Los Angeles,"6,150",24.2
625,634,ES Advertising,Los Angeles,"6,104",20
626,603,Fraser Communications,Los Angeles,"6,090",5
627,599,Keiler*,"Farmington, Conn.","6,065",3.2
628,574,Babcock & Jenkins*,"Portland, Ore.","6,060",-7.5
629,620,LeapFrog Interactive,"Louisville, Ky.","6,035",10.1
630,580,Lopito Ileana & Howie,"Guaynabo, P.R.","6,009",-6.1
631,642,Traction,San Francisco,"6,000",20
631,540,Boomerang Pharmaceutical Communications,"Parsippany, N.J.","6,000",20
631,702,Publicis Healthware International* [Publicis],"New York/Salerno, Italy","6,000",50
631,636,Donat/Wald & Haque*,"Santa Monica, Calif.","6,000",-19.7
631,594,DBA Worldwide*,"Rochester, Mich.","6,000",21.4
631,655,Kemp Goldberg Partners*,"Portland, Maine","6,000",0
637,587,Lambesis*,"La Jolla, Calif.","5,984",-2.3
638,624,Cactus Communications,Denver,"5,925",9.5
639,632,Catalyst Public Relations,New York,"5,924",15.4
640,685,Hunt Adkins,Minneapolis,"5,921",36.5
641,752,Ozone Online,San Francisco,"5,900",78.8
642,627,Winner & Associates* [Publicis],Los Angeles,"5,873",10.8
643,560,Weston/Mason*,"Santa Monica, Calif.","5,865",-15.9
644,601,Fuse Marketing,"Burlington, Vt.","5,856",0
645,658,Red Door Interactive,San Diego,"5,839",18.9
646,583,HMH,"Portland, Ore.","5,816",-6.7
647,616,Yamamoto* [MDC Partners],Minneapolis,"5,750",4.5
648,671,Three Deep,"St. Paul, Minn.","5,739",26.2
649,613,Heinrich Marketing*,Denver,"5,735",2.8
650,576,TaCito Direct,Dallas,"5,641",-13.2
651,743,Banyan Branch,Seattle,"5,588",62.9
652,630,Applicable Media*,New York,"5,571",7.1
653,669,Mirrorball,New York,"5,523",20.1
654,607,White & Partners,"Herndon, Va.","5,510",-3.5
655,703,Centigrade,"Birmingham, Mich.","5,500",37.5
655,689,Geppetto Group* [WPP],New York,"5,500",0
655,618,PM Publicidad,Atlanta,"5,500",31
655,619,Amazon Advertising* [Publicis],San Francisco,"5,500",0
659,660,PriceWeber Marketing Communications,"Louisville, Ky.","5,448",12.9
660,615,NFusion Group,"Austin, Texas","5,448",-1.5
661,604,Media Logic,"Albany, N.Y.","5,434",-6
662,520,Carton Donofrio Partners,Baltimore,"5,426",-33.1
663,623,Baker Street Advertising*,San Francisco,"5,425",0
664,782,Ymarketing,"Costa Mesa, Calif.","5,422",97.4
665,759,Grafik Marketing Communications,"Alexandria, Va.","5,400",70.1
666,641,Magnani Continuum Marketing,Chicago,"5,300",6
667,791,Sensis Agency,Los Angeles,"5,291",109.2
668,638,Being* [Omnicom],New York,"5,274",5.5
669,683,Retail First,"Rolling Meadows, Ill.","5,238",19.7
670,665,Miller Brooks,"Zionsville, Ind.","5,236",11.3
671,654,Bandy Carroll Hellige,"Louisville, Ky.","5,233",5.8
672,760,RP3 Agency,"Bethesda, Md.","5,205",65.2
673,728,352 Media Group,"Newberry, Fla.","5,203",43.1
674,NA,1stMovement,"Pasadena, Calif.","5,200",5.8
674,668,Red Bricks Media*,San Francisco,"5,200",0
674,631,Trigger*,Los Angeles,"5,200",13
674,657,Barton F. Graf 9000,New York,"5,200",NA
678,605,KraftWorks NYC*,New York,"5,198",-10
679,647,ADK America [Asatsu-DK],New York,"5,165",3.5
680,690,Shine United,"Madison, Wis.","5,150",22.6
681,664,Barker/DZP,New York,"5,136",9.1
682,568,Tocquigny,"Austin, Texas","5,100",-23.9
683,666,Cashman & Katz Integrated Communications,"Glastonbury, Conn.","5,065",8.1
684,761,Underscore Marketing,New York,"5,037",61
685,705,Zehnder,New Orleans,"5,033",28.1
686,662,ESW Partners,Chicago,"5,029",5.1
687,555,Spike DDB* [Omnicom],"Brooklyn, N.Y.","5,000",100
687,637,Hybrid Design,San Francisco,"5,000",25
687,746,Mile 9 Agency,"Calabasas, Calif.","5,000",33.3
687,795,AlPunto Advertising*,"Tustin, Calif.","5,000",0
687,718,Latin3,"Fort Lauderdale, Fla.","5,000",13.6
687,687,Fly Communications*,New York,"5,000",63.9
687,643,Epic Media Group,"El Segundo, Calif.","5,000",0
687,680,Alexander Marketing,"Grand Rapids, Mich.","5,000",47.1
687,765,Moses Anshell,Phoenix,"5,000",-28.6
687,700,Beeby Clark & Meyler,"Irvington, N.Y.","5,000",16.3
697,673,Omelet*,Los Angeles,"4,950",10
698,695,Renavatio Healthcare Communications*,"Newtown, Pa.","4,938",20.4
699,639,Seiter & Miller,New York,"4,900",-2
699,628,Public Communications,Chicago,"4,900",-7.5
701,659,Dae Advertising,San Francisco,"4,892",0.1
702,769,Dojo [Grupo ABC],San Francisco,"4,831",61
703,614,GreenRubino*,Seattle,"4,807",-13.4
704,708,Orci,"Santa Monica, Calif.","4,800",28.6
704,625,S2 Financial Marketing,Chicago,"4,800",-11.1
704,720,Richter7,Salt Lake City,"4,800",23.1
707,712,TDA Boulder,"Boulder, Colo.","4,773",25
708,731,Terralever,"Tempe, Ariz.","4,759",31.5
709,672,Marca Hispanic [Marc USA],"Coconut Grove, Fla.","4,726",5
710,663,R/P Marketing Public Relations,"Holland, Ohio","4,726",-0.5
711,565,LatinSphere,"Long Beach, Calif.","4,719",-30.8
712,796,Morsekode,Minneapolis,"4,700",88
713,715,KD&E,New York,"4,685",23.3
714,698,Fixation Marketing,"Bethesda, Md.","4,654",15.7
715,661,SMM Advertising,"Smithtown, N.Y.","4,648",-3.4
716,711,MediaMorphosis,"Long Island City, N.Y.","4,626",21.1
717,730,Hispanic Group,Miami,"4,608",27.2
718,645,Garrand,"Portland, Maine","4,592",-8
719,722,SKM Group,"Depew, N.Y.","4,563",23.4
720,NA,Spring Creek Group* [Interpublic],Seattle,"4,515",NA
721,633,Weintraub Advertising,St. Louis,"4,500",-11.8
721,676,Bruce Clay*,"Moorpark, Calif.","4,500",0
723,678,Real Integrated*,"Bloomfield Hills, Mich.","4,490",-0.1
723,677,Love Communications*,Salt Lake City,"4,490",0
725,681,Mediasmith,San Francisco,"4,428",0.7
726,544,Vox Collective,New York,"4,415",-39.1
727,691,Glenn Group,"Reno, Nev.","4,400",7.3
728,682,Mass Hispanic Marketing,"Doral, Fla.","4,376",0
729,756,FingerPaint Marketing,"Saratoga Springs, N.Y.","4,318",33
730,649,M/C/C,Dallas,"4,311",-13.3
731,686,GdB,Minneapolis,"4,300",0
732,737,Masterminds,"Egg Harbor Township, N.J.","4,297",22.6
733,716,Tender Creative*,New York,"4,230",11.9
734,739,Social Media Group,Toronto,"4,200",20
735,492,Bodden Partners,New York,"4,179",-55
736,699,Two by Four,Chicago,"4,139",3.3
737,704,CreativeOnDemand*,"Coconut Grove, Fla.","4,107",3.7
738,701,Bulldog Drummond*,San Diego,"4,100",0
738,693,Siboney USA* [Interpublic],"Coral Gables, Fla.","4,100",2.5
740,646,Rabinovici & Associates,"North Miami Beach, Fla.","4,095",-17.9
741,688,Davis & Co.*,Washington,"4,094",-3.3
742,707,CooperKatz & Co.,New York,"4,060",3.9
743,684,Escape Pod,Chicago,"4,000",33.3
743,749,CHI & Partners* [WPP],London/New York,"4,000",100
743,771,Elite SEM,New York,"4,000",33.3
743,770,Brooklyn Brothers,New York,"4,000",17.6
743,825,GRP Media,Chicago,"4,000",14.3
743,768,Saeshe,Los Angeles,"4,000",33.3
743,719,Gertrude,Chicago,"4,000",6.7
743,738,Johnson Gray Advertising*,"Irvine, Calif.","4,000",-7.8
751,713,Tiziani & Whitmyre,"Sharon, Mass.","3,990",4.8
752,709,Copacino & Fujikado,Seattle,"3,970",2.5
753,NA,Canyon Communications,"Mesa, Ariz.","3,904",NA
754,755,Robinson & Maites*,Chicago,"3,903",19.4
755,744,Launch Agency,"Carrollton, Texas","3,850",12.4
756,653,TargetCom* [MDC Partners],Chicago,"3,843",-22.4
757,778,LKM,"Charlotte, N.C.","3,818",35.6
758,799,Wexley School for Girls,Seattle,"3,800",52
759,742,ME&V,"Cedar Falls, Iowa","3,767",9.6
760,776,Jar Group,"Brooklyn, N.Y.","3,750",29.3
761,609,Travers Collins & Co.,"Buffalo, N.Y.","3,660",-35
762,783,Muse Communications,"Culver City, Calif.","3,654",34.4
763,726,Cultivator Advertising & Design*,Denver,"3,650",0
764,729,Stratagem Healthcare Communications*,San Francisco,"3,625",0
765,714,Stephan & Brady,"Madison, Wis.","3,617",-4.8
766,732,Sullivan Perkins*,Dallas,"3,600",0
766,692,Spring O'Brien,New York,"3,600",-12.2
768,800,Curiosity,Cincinnati,"3,541",46.7
769,721,Firehouse Agency,Dallas,"3,501",-5.7
770,779,Nail Communications,"Providence, R.I.","3,500",25
770,745,Agent 16,New York,"3,500",2.9
772,608,FoodMinds,Chicago,"3,483",-38.3
773,724,"Stiegler, Wells, Brunswick & Roth*","Bethlehem, Pa.","3,480",-4.9
774,777,Backe Digital Brand Marketing,"Radnor, Pa.","3,471",19.8
775,725,Associated Integrated Marketing*,"Wichita, Kan.","3,420",-6.6
776,727,Littlefield Brand Development,"Tulsa, Okla.","3,404",-6.4
777,797,Portent,Seattle,"3,400",36
778,750,"Tom, Dick & Harry Advertising",Chicago,"3,374",0.7
779,764,Glass Agency,"Sacramento, Calif.","3,340",9.1
780,706,Matlock Advertising & Public Relations,Atlanta,"3,329",-14.9
781,754,Bradshaw Advertising,"Portland, Ore.","3,329",1.2
782,717,LatinMedios.com,"Aventura, Fla.","3,324",-11.6
783,781,Mindpower,Atlanta,"3,322",19.8
784,736,Kilgannon*,Atlanta,"3,310",-5.8
785,723,PanaVista [Hyper Marketing],"Irving, Texas","3,304",-10.3
786,753,N-tara Interactive,"Johnson City, Tenn.","3,300",-4.6
786,740,Brogan Tennyson Group,"Dayton, N.J.","3,300",0
788,860,Mutt Industries,"Portland, Ore.","3,213",156
789,773,Dotbox* [MDC Partners],New York,"3,200",52.4
789,816,CBD Marketing,Chicago,"3,200",7.9
789,679,Turkel,Miami,"3,200",-11.1
789,NA,PanCom International,Los Angeles,"3,200",NA
793,798,AY Digital,New York,"3,180",27.2
794,767,MDB Communications,Washington,"3,164",4.9
795,NA,Camp & King*,San Francisco,"3,150",NA
796,735,Perich & Partners*,"Ann Arbor, Mich.","3,120",-13.3
797,694,LiveAreaLabs,Seattle,"3,100",106.7
797,824,Grok,New York,"3,100",55
797,847,Inventiva,San Antonio,"3,100",-24.4
800,788,U.S. Media Consulting*,Miami,"3,057",16.9
801,751,Middleberg Communications,New York,"3,050",-7.6
802,766,Michael Walters Advertising*,Chicago,"3,020",0
803,763,McKee Wallwork Cleveland,"Albuquerque, N.M.","3,012",-2.6
804,842,Joule* [WPP],London,"3,000",100
805,762,Innis Maggiore,"Canton, Ohio","2,979",-4.5
806,748,Hoffman Agency,"San Jose, Calif.","2,964",-12.8
807,819,LaGrant Communications,Los Angeles,"2,949",42.1
808,789,Munn Rabot,New York,"2,917",12.7
809,829,Gate6,Phoenix,"2,903",52.2
810,774,Asher Media,"Addison, Texas","2,900",-1.5
811,772,K. Fernandez & Associates,San Antonio,"2,891",-3.5
812,780,Brandner Communications,"Federal Way, Wash.","2,844",2
813,793,Remerinc*,Seattle,"2,833",13.3
814,775,Chemistry Communications,Pittsburgh,"2,826",-3.6
815,784,Davis Harrison Dion,Chicago,"2,822",5
816,710,Schermer,Minneapolis,"2,800",-27.3
817,786,Ventura Associates,New York,"2,798",5.8
818,803,KZS Advertising,"Smithtown, N.Y.","2,750",14.6
819,807,Walz Tetrick Advertising,"Mission, Kan.","2,729",20.7
820,811,Plan C Agency,Los Angeles,"2,700",22.7
821,741,Nemer Fieger,Minneapolis,"2,652",-23
822,758,Bell Pottinger Group [Chime Communications],"Tampa, Fla.","2,633",-17.3
823,874,Roth Partners,"Mamaroneck, N.Y.","2,585",182.5
824,NA,Allied Media Corp.,"McLean, Va.","2,500",NA
825,810,Schaefer Advertising*,"Fort Worth, Texas","2,470",12.3
826,823,Sub Rosa*,New York,"2,430",21.5
827,757,MarketingLab,Minneapolis,"2,427",-24
828,787,Meyer & Wallis,Milwaukee,"2,425",-7.7
829,785,LimeGreen,Chicago,"2,404",-9.2
830,813,Leopold Ketel & Partners*,"Portland, Ore.","2,400",-0.4
830,801,Dynamit,"Columbus, Ohio","2,400",71.4
830,852,Walker Sands Communications,Chicago,"2,400",9.1
833,805,Submit Express*,"Burbank, Calif.","2,375",0
834,809,CTI Media*,Atlanta,"2,374",5.6
835,814,Thunder Tech*,Cleveland,"2,338",11.3
836,854,VSBrooks Advertising,"Coral Gables, Fla.","2,300",-36.1
836,815,Richards/Carlberg [Richards Group],Houston,"2,300",9.5
836,733,ASB Communications,New York,"2,300",64.3
839,832,Siddall,"Richmond, Va.","2,290",21.7
840,804,Creative Department,Cincinnati,"2,285",-4.1
841,834,Mason,"Bethany, Conn.","2,267",23.7
842,792,Crossbow Group,"Westport, Conn.","2,250",-10.9
843,806,Shaw Co.*,St. Louis,"2,204",-4.2
844,696,Hobbs/Herder Advertising,"Newport Beach, Calif.","2,200",-46.3
844,808,GCG Marketing*,"Fort Worth, Texas","2,200",-2.3
846,NA,Go Local,"Overland Park, Kan.","2,178",NA
847,858,Steak* [Dentsu],London,"2,173",69.1
848,878,Rosie Labs,New York,"2,100",162.5
848,802,Anderson Communications,Atlanta,"2,100",-12.5
850,818,Coates Kokes,"Portland, Ore.","2,079",-0.3
851,828,Truth Agency,"Santa Ana, Calif.","2,034",5.2
852,790,Clear Agency,"St. Petersburg, Fla.","2,027",-21.1
853,NA,Archibald Ingall Stretton* [Havas],London,"2,023",NA
854,835,Glyphix Advertising*,"West Hills, Calif.","2,000",0
854,820,Borenstein Group,"Fairfax, Va.","2,000",0
854,821,Neighbor,"Santa Monica, Calif.","2,000",11.1
854,812,Porcaro Communications,"Anchorage, Alaska","2,000",-9.1
858,817,Fusion B2B,"Naperville, Ill.","1,986",-5.4
859,844,Vizeum* [Aegis Group],New York,"1,950",30
860,838,Red7e,"Louisville, Ky.","1,909",14.4
861,855,Goodman Marketing Partners,"San Rafael, Calif.","1,905",43.8
862,827,Villing & Co.*,"South Bend, Ind.","1,895",-3.6
863,836,BrandForce/KLM,San Francisco,"1,800",20
863,822,Goda Advertising,"Inverness, Ill.","1,800",-10
863,846,Martz Agency*,"Scottsdale, Ariz.","1,800",3.4
866,831,Tipton & Maglione,"Great Neck, N.Y.","1,750",-7.9
867,830,Freebairn & Co.,Atlanta,"1,725",-9.2
868,848,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.","1,701",15
869,NA,Ohlmann Group*,"Dayton, Ohio","1,700",0.5
869,794,Renegade,New York,"1,700",-32
869,837,Stoltz Marketing Group,"Boise, Idaho","1,700",NA
872,868,Meers Advertising,"Kansas City, Mo.","1,663",55.5
873,840,Time Advertising*,"Millbrae, Calif.","1,550",0
874,867,Jones Advertising,Seattle,"1,500",0
874,851,Demi & Cooper,"Elgin, Ill.","1,500",36.4
874,845,Ideal Promotions,Chicago,"1,500",7.1
877,833,Trumpet,New Orleans,"1,462",-21.4
878,849,Makin' It Work Pronto*,"Winston-Salem, N.C.","1,440",0
879,850,OneWorld Communications,San Francisco,"1,428",0.7
880,862,Hanapin Marketing,"Bloomington, Ind.","1,415",14.7
881,856,TotalCom*,"Tuscaloosa, Ala.","1,380",4.5
882,859,Marquardt & Roche and Partners,"Stamford, Conn.","1,320",3.4
883,865,Huntsinger & Jeffer,"Richmond, Va.","1,313",19.3
884,853,Oink Ink,New York,"1,300",-7.1
884,866,Blue Interactive Agency,"Fort Lauderdale, Fla.","1,300",18.2
886,875,Hydrogen Advertising,Seattle,"1,298",46.4
887,841,Lortz Direct Marketing,Omaha,"1,292",-15.3
888,863,Mandala,"Bend, Ore.","1,292",13.9
889,869,Brand Arc*,Los Angeles,"1,260",20
889,864,Emerging Marketing,"Columbus, Ohio","1,260",12.9
891,861,Touchdown Media,"Metuchen, N.J.","1,250",-16.7
891,843,N&A Advertising,Atlanta,"1,250",0
893,870,Steel Branding,"Austin, Texas","1,219",20.3
894,857,ScreenPlay InterActive*,"Clark, N.J.","1,200",-7.7
895,NA,Sid Lee,Montreal,"1,116",NA
896,873,T.D. Wang Advertising Group,Seattle,"1,108",20.3
897,871,J-U Carter,"San Clemente, Calif.","1,100",10
898,826,Object DC,"Vienna, Va.","1,064",-46.3
899,872,FPO Marketing*,San Antonio,"1,008",8.3
900,876,White Good,"Lancaster, Pa.",972,11
901,881,Beyond Total Branding,Miami,950,35.7
902,879,Kinzie & Green,"Wausau, Wis.",829,13.4
903,886,LP&G,"Tucson, Ariz.",818,63.1
904,880,I Imagine Studio*,"Evanston, Ill.",775,25
904,883,Spitfire Interactive*,"Westport, Conn.",775,7.6
906,839,CGSM,"Wilton, Conn.",760,-52.8
907,877,WalkerTek Interactive Marketing,"Fairfield, N.J.",609,-28.9
908,882,ENA Healthcare Communications,"Fair Haven, N.J.",600,-14.3
909,885,Condon & Root,"Barrington, Ill.",550,0
910,887,Tri-State Advertising Co.,"Warsaw, Ind.",522,16.1
911,884,Mighty Fudge Studios,"Boulder, Colo.",400,-33.3
912,888,Hudson Media Services,New York,325,4.8
913,889,Dirigo Agency,"Rockville, Md.",250,0
